ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,gs_description,results_path
GSE10325_BCELL_VS_MYELOID_DN,GSE10325_BCELL_VS_MYELOID_DN,69,-0.834460025463435,-2.5858149152847,1e-10,6.63521126760563e-09,5.06152705707932e-09,315,tags=84%, list=14%, signal=75%,MYD88/THEMIS2/BID/CD300A/ADA2/HSBP1/PRKCD/CDA/CTSB/LILRB3/TGFBI/DUSP1/PAK1/AOAH/LMO2/CASP1/SLC11A1/ALDH2/SLC7A7/CLEC7A/TNFRSF1B/PTPRE/CEBPB/DUSP6/PLBD1/RAB32/TBXAS1/MYO1F/FPR1/CD302/PILRA/BLVRB/FCGRT/ANXA5/NCF2/CFP/LILRB2/IGSF6/RNF130/FOS/SRGN/CPVL/LGALS3/LGALS2/FGL2/CSTA/TNFAIP2/TKT/MS4A6A/CFD/COTL1/SAT1/S100A4/CEBPD/LST1/AIF1/SERPINA1/PSAP,Genes down-regulated in comparison of healthy B cells versus healthy myeloid cells.,C7/IMMUNESIGDB
GSE11057_CD4_CENT_MEM_VS_PBMC_UP,GSE11057_CD4_CENT_MEM_VS_PBMC_UP,71,0.756237106603952,2.85481278552218,1e-10,6.63521126760563e-09,5.06152705707932e-09,408,tags=73%, list=18%, signal=62%,TCF7/NOSIP/LCK/CD27/CD6/PIK3IP1/MAL/LEPROTL1/CD5/DGKA/LIME1/ITK/CD2/PBXIP1/RHOH/HINT1/OCIAD2/EPB41/PRDX2/GPR183/HSPB1/LY9/PLCG1/GATA3/SUSD3/TRBC1/IPCEF1/CHD3/OPTN/PHF1/MLLT3/DDX24/TMEM63A/PAG1/FAM107B/TNIK/ITPKB/ANKRD12/ATP6V0E2/SIGIRR/CNST/GLG1/LINS1/HIVEP2/ISG20/DYRK2/ESYT1/HMOX2/STAT5B/KMT2A/PACS1/ZNF862,Genes up-regulated in comparison of central memory T cells versus peripheral blood mononuclear cells (PBMC).,C7/IMMUNESIGDB
GSE11057_CD4_EFF_MEM_VS_PBMC_DN,GSE11057_CD4_EFF_MEM_VS_PBMC_DN,64,-0.819964734658512,-2.51884571523239,1e-10,6.63521126760563e-09,5.06152705707932e-09,409,tags=89%, list=18%, signal=75%,MFSD1/TPP1/CAT/NADK/ARPC5/SDCBP/DAPP1/SCPEP1/NOTCH2/UNC93B1/ADA2/GRINA/RNASE6/PRKCD/ATP6V1B2/RAB24/LILRB3/STX7/ZNF385A/AOAH/NAGK/LYST/SLC7A7/HVCN1/PTPRE/CEBPB/DUSP6/IFNGR2/ASAH1/LTA4H/HLA-DMB/PGD/BLVRB/SYK/GPX1/APLP2/TALDO1/MS4A7/ARPC3/RNF130/SRGN/PLEK/OAZ1/LGALS2/TKT/GABARAP/NAPSB/CTSZ/CFD/GSTP1/CD79A/SPI1/FTH1/FTL/PSAP/CD74/LYZ,Genes down-regulated in comarison of effector memory T cells versus peripheral blood mononuclear cells (PBMC).,C7/IMMUNESIGDB
GSE11057_CD4_EFF_MEM_VS_PBMC_UP,GSE11057_CD4_EFF_MEM_VS_PBMC_UP,70,0.740619092454765,2.78871376050749,1e-10,6.63521126760563e-09,5.06152705707932e-09,451,tags=74%, list=20%, signal=62%,NOSIP/CD3D/TRAT1/CD6/EVL/RGCC/CD5/RPSA/LIME1/ITK/FLT3LG/CD2/PBXIP1/ITM2A/HINT1/OCIAD2/ATP1A1/CD96/EPB41/GSTK1/PIM1/PLCG1/RASGRP1/BIN1/CHMP7/GATA3/STMN3/SUSD3/TRBC1/DNAJB1/SNRPD2/ATP8B2/OPTN/PHF1/MLLT3/TMEM63A/PAG1/ITPKB/TTC39C/ANKRD12/SIGIRR/CNST/URI1/ST3GAL1/DYRK2/ESYT1/HMOX2/STAT5B/ZNF862/FXYD5/EML4/EGLN2,Genes up-regulated in comparison of effector memory T cells versus peripheral blood mononuclear cells (PBMC).,C7/IMMUNESIGDB
GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_DN,GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_DN,68,-0.759975549243475,-2.34152957787121,1e-10,6.63521126760563e-09,5.06152705707932e-09,417,tags=72%, list=18%, signal=61%,TPST2/VCL/CAT/PTPN12/LAP3/CLTA/GLUL/NOTCH2/UBE2J1/REL/GSTO1/HERPUD1/GRB2/GDI2/EMP3/ACTN4/LILRB3/ZNF385A/NAGK/CAPNS1/LYST/ACTB/SLC7A7/HVCN1/CEBPB/RHOC/LTA4H/PGD/GNAI2/PLEKHO1/ATP6V0B/MYL6/LSP1/ARPC1B/CAPG/RNF130/STXBP2/SH3BGRL3/TKT/GABARAP/EFHD2/CTSZ/CFD/CYBA/GSTP1/CEBPD/FTH1/AIF1/HLA-DPA1,Genes down-regulated in comparison of naive T cells versus peripheral blood mononuclear cells (PBMC).,C7/IMMUNESIGDB
GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_UP,GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_UP,65,0.749411748783302,2.80834827600967,1e-10,6.63521126760563e-09,5.06152705707932e-09,413,tags=72%, list=18%, signal=61%,CAMK4/C12orf57/LCK/CD27/CD6/PIK3IP1/EVL/RGCC/LEPROTL1/RCAN3/EEF1B2/ITK/TRAF3IP3/ABLIM1/IL6ST/PCED1B/RPL19/OCIAD2/PRDX2/BCL11B/MAML2/SCML4/FCMR/BIN1/STMN3/SUSD3/ATM/DNAJB1/IPCEF1/CHD3/RETREG1/PHF1/MLLT3/TMEM63A/BEX3/NUCB2/ANXA2R/FOXO1/COX7C/SIGIRR/CNST/LINS1/STAT5B/NPAT/LIX1L/ZNF862/LTBP3,Genes up-regulated in comparison of naive T cells versus peripheral blood mononuclear cells (PBMC).,C7/IMMUNESIGDB
GSE11057_PBMC_VS_MEM_CD4_TCELL_DN,GSE11057_PBMC_VS_MEM_CD4_TCELL_DN,91,0.799493681556529,3.12106092983804,1e-10,6.63521126760563e-09,5.06152705707932e-09,386,tags=78%, list=17%, signal=68%,CD3E/LDHB/NOSIP/CD3D/C12orf57/LCK/PRKCQ-AS1/TRAT1/AQP3/INPP4B/RPL3/CD6/SPOCK2/EVL/RPS3/RGCC/CD5/RCAN3/LIME1/ITK/TC2N/RPL34/CD2/PBXIP1/ITM2A/CD40LG/CD28/S1PR1/TRAC/HINT1/OCIAD2/CD96/EPB41/SIRPG/PSIP1/PRKCH/PRDX2/GSTK1/GPR183/LY9/PLCG1/RASGRP1/BIN1/GATA3/STMN3/SLC2A4RG/SUSD3/SPTAN1/TRBC1/MZT2B/ATP8B2/OPTN/PHF1/MLLT3/DDX24/TMEM63A/PAG1/FAM107B/ANXA2R/TTC39C/SFXN1/CYTH1/TECR/ZBTB25/SIGIRR/ST3GAL1/DYRK2/ESYT1/HMOX2/STAT5B/KMT2A,Genes down-regulated in comparison of peripheral mononuclear blood cells (PBMC) versus memory T cells.,C7/IMMUNESIGDB
GSE11057_PBMC_VS_MEM_CD4_TCELL_UP,GSE11057_PBMC_VS_MEM_CD4_TCELL_UP,34,-0.891534082978916,-2.46338804481766,1e-10,6.63521126760563e-09,5.06152705707932e-09,249,tags=97%, list=11%, signal=88%,RNASE6/PRKCD/SWAP70/LILRB3/CPPED1/ZNF385A/AOAH/NAGK/LYST/LILRB1/SLC7A7/HVCN1/DUSP6/MARCKS/ASAH1/LTA4H/RAB32/RAB31/TMEM176B/FCGRT/MEF2C/CSF3R/LILRB2/IGSF6/NRGN/SRGN/LGALS2/ZEB2/TNFAIP2/IFI30/CD79A/SPI1/CTSS,Genes up-regulated in comparison of peripheral mononuclear blood cells (PBMC) versus memory T cells.,C7/IMMUNESIGDB
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN,GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN,61,-0.7845441235643,-2.40408660861358,1e-10,6.63521126760563e-09,5.06152705707932e-09,343,tags=64%, list=15%, signal=56%,MAN2B1/PLAC8/IRF7/THEMIS2/RGS19/CD300A/HERPUD1/RNASE6/CTSC/PRKCD/CTSB/STX7/TGFBI/ALDH2/SERPINB1/GLIPR1/HLA-DMB/CD302/CTSH/CAPG/GPX1/MEF2C/NPC2/RNF130/HLA-DMA/ZEB2/LYN/MS4A6A/CYBB/GRN/MNDA/CTSS/HLA-DPB1/FCER1G/HLA-DPA1/HLA-DRB1/TYROBP/HLA-DRA/CD74,Genes down-regulated in CD8 T cells activated by anti-CD3 and anti-CD28 versus those stimulated by IFNA5 [GeneID=3442].,C7/IMMUNESIGDB
GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP,GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP,95,0.612837154812724,2.42875211799768,1e-10,6.63521126760563e-09,5.06152705707932e-09,443,tags=53%, list=19%, signal=44%,NOSIP/RPL3/RPS3/RPS27A/RPS15A/EEF1B2/RPL5/CD7/TPT1/RPL13/RPS5/EEF1G/RPL35A/RPS3A/RPL21/RPL4/RPL37/RPS8/RPL18/RPL17/HINT1/EEF1D/RPL29/RPL6/EIF4B/PIM1/RPS10/RPS7/EEF2/RPLP2/SIT1/RPL7A/PABPC1/MZT2B/SNRPD2/VAMP2/SSR2/NACA/SIGIRR/CMPK1/EIF3H/UXT/RPL7/RPL35/EIF3L/BTF3/EIF3F/UQCRB/CIRBP/TOMM20,Genes up-regulated in CD11b+ cells from spleen of healthy C57BL6 mice versus CD11b+ cells from tumor infiltrating monocytes of BALB/c mice bearing 4T1 mammary carcinoma.,C7/IMMUNESIGDB
GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN,GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN,122,-0.758563706337936,-2.51566671887857,1e-10,6.63521126760563e-09,5.06152705707932e-09,359,tags=62%, list=16%, signal=55%,CLTA/SDCBP/IFNGR1/SERPINB6/SULT1A1/NOTCH2/CTSD/ARRB2/THEMIS2/ANXA1/PPT1/ATG3/BID/CD300A/VASP/GLRX/PRKCD/RHOG/CTSB/LILRB3/RNH1/GCA/NAGK/CASP1/SLC11A1/LILRB1/TPI1/SLC7A7/CLEC7A/TIMP2/VIM/TNFRSF1B/PTPRE/CEBPB/DUSP6/ASAH1/PLBD1/ATP6V0C/ALDOA/PGD/MYO1F/RAB31/CAPG/GPX1/NCF2/TALDO1/LILRB2/GAPDH/HCK/ANXA2/RNF130/STXBP2/SRGN/LGALS3/S100A10/CSTA/TNFAIP2/TKT/CD14/EFHD2/GRN/S100A11/IFI30/S100A12/S100A4/MNDA/VCAN/LGALS1/SERPINA1/FTL/PSAP/FCER1G/TYROBP/S100A9/LYZ/S100A8,Genes down-regulated in comparison of naive B cells versus day 0 monocytes.,C7/IMMUNESIGDB
GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN,GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN,86,-0.758307500851489,-2.40538179003463,1e-10,6.63521126760563e-09,5.06152705707932e-09,293,tags=57%, list=13%, signal=52%,TXN/TNFSF10/PPT1/BID/CD300A/VASP/CTSC/ATP6V1B2/NUP214/LILRB3/CPPED1/GCA/CD63/CLEC7A/IFITM2/TNFRSF1B/PLBD1/MYO1F/FPR1/RAB31/CD302/PILRA/CSF3R/NCF2/TALDO1/CFP/IGSF6/HCK/RNF130/SRGN/PLEK/FGL2/CSTA/EFHD2/CFD/S100A11/S100A12/MNDA/CEBPD/IFITM3/LST1/S100A6/AIF1/SERPINA1/FCER1G/FCN1/TYROBP/S100A9/S100A8,Genes down-regulated in comparison of naive B cells versus unstimulated neutrophils.,C7/IMMUNESIGDB
GSE22886_NAIVE_CD4_TCELL_VS_DC_DN,GSE22886_NAIVE_CD4_TCELL_VS_DC_DN,92,-0.761382030565449,-2.44117126229654,1e-10,6.63521126760563e-09,5.06152705707932e-09,361,tags=63%, list=16%, signal=55%,LAP3/CLTA/SDCBP/IFNGR1/SH3BGRL/MAN2B1/CSTB/REEP5/PPT1/PLCG2/HSBP1/CALM2/RNASE6/CTSC/DYNLL1/COX8A/PRKCD/TUBA1B/ATP6V1B2/CTSB/STX7/RNH1/VAMP8/TGFBI/CD63/YBX3/SYNGR2/CLEC7A/VIM/GNG5/AP2S1/PGD/SERF2/ATP6V0B/RAB31/CTSH/SYK/FCGRT/GPX1/ANXA5/NCF2/TALDO1/NRGN/RNF130/HLA-DMA/FGL2/CSTA/GABARAP/GRN/S100A11/IFI30/GSTP1/MNDA/FTL/HLA-DRB1/HLA-DRA/CD74/CST3,Genes down-regulated in comparison of naive CD4 [GeneID=920] T cells versus unstimulatd dendritic cells (DC).,C7/IMMUNESIGDB
GSE22886_NAIVE_CD4_TCELL_VS_DC_UP,GSE22886_NAIVE_CD4_TCELL_VS_DC_UP,96,0.77318414586065,3.07677552530167,1e-10,6.63521126760563e-09,5.06152705707932e-09,445,tags=79%, list=19%, signal=67%,TCF7/CD3E/LEF1/CCR7/NOSIP/IL32/ETS1/CAMK4/CD3G/INPP4B/CD27/RPS25/CD6/SPOCK2/PIK3IP1/RPS3/LEPROTL1/CD5/CD7/ITK/FLT3LG/EEF1G/TESPA1/CD2/BTG1/RPL35A/PBXIP1/CD28/GYPC/CDC25B/LBH/TMEM204/TRAC/CD96/NCK2/BCL11B/RPS15/CLEC2D/CD247/EEF2/APBB1/RORA/EIF3E/TNFRSF25/ARHGEF1/IKZF1/GATA3/PLSCR3/KCNA3/HNRNPA1/BCL2/DNAJB1/IPCEF1/VAMP2/RETREG1/CYFIP2/CYTH1/SYNE2/CLUHP3/TXK/ZBTB25/SIGIRR/URI1/HIVEP2/ISG20/EIF3H/UXT/KMT2A/CD69/CCNG1/LTBP3/EIF3F/GALT/RPL27/TOMM20/SPTBN1,Genes up-regulated in comparison of naive CD4 [GeneID=920] T cells versus unstimulatd dendritic cells (DC).,C7/IMMUNESIGDB
GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_DN,GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_DN,106,-0.826252443128561,-2.69744528501769,1e-10,6.63521126760563e-09,5.06152705707932e-09,261,tags=71%, list=11%, signal=66%,HSBP1/GLRX/PRKCD/CTSB/LILRB3/STX7/GCA/NAGK/ATP6V0D1/NCF1C/LAT2/CASP1/SLC11A1/SNX10/LILRB1/YBX3/SLC7A7/CLEC7A/TIMP2/PTPRE/DUSP6/IFNGR2/MARCKS/ASAH1/PLBD1/ALOX5/RAB32/CD36/PGD/FPR1/ATP6V0B/RAB31/CTSH/PILRA/SYK/CAPG/GPX1/CSF3R/AP1S2/NCF2/TALDO1/LILRB2/IGSF6/GAPDH/NPC2/HCK/ANXA2/RNF130/FOS/LGALS3/OAZ1/FGL2/CSTA/TNFAIP2/CD14/GABARAP/FGR/CYBB/TYMP/GRN/S100A11/IFI30/S100A12/MNDA/VCAN/CEBPD/SPI1/CTSS/FTL/PSAP/FCER1G/FCN1/S100A9/LYZ/S100A8,Genes down-regulated in comparison of naive CD4 [GeneID=920] T cells versus day 0 monocytes.,C7/IMMUNESIGDB
